crop,X437,X447,X457,X468,X478,X488,X498,X508,X518,X529,X539,X549,X559,X569,X579,X590,X600,X610,X620,X630,X641,X651,X661,X671,X681,X691,X702,X712,X722,X732,X742,X752,X763,X773,X783,X793,X803,X813,X824,X834,X844,X854,X864,X875,X885,X895,X905,X912,X915,X923,X983,X993,X1003,X1013,X1023,X1033,X1044,X1054,X1064,X1074,X1084,X1094,X1175,X1185,X1195,X1205,X1215,X1225,X1235,X1245,X1255,X1266,X1276,X1286,X1296,X1306,X1316,X1518,X1528,X1538,X1548,X1558,X1568,X1578,X1588,X1599,X1609,X1619,X1629,X1639,X1649,X1659,X1669,X1679,X1689,X1699,X1710,X1720,X1730,X1740,X1750,X1760,X2063,X2073,X2083,X2093,X2103,X2113,X2123,X2133,X2143,X2153,X2163,X2174,X2184,X2194,X2204,X2214,X2224,X2234,X2244,X2254,X2264,X2274,X2285,X2295,X2305,X2315,X2325,X2335,X2345
soybean,16.84423972,15.11280124,14.30483541,14.1544546,14.09148884,13.83567869,13.52302262,13.41306625,13.68102937,14.00739679,14.67614316,15.01817201,14.98860285,14.22431791,13.63787708,12.98121468,12.84708007,12.37971895,12.14328238,11.8169547,11.76130262,11.49280024,11.42321469,11.35445837,11.53699613,12.1800412,14.63566228,18.21644894,24.0898195,29.21389427,33.27244848,35.12058327,35.94084716,37.1476193,37.78906571,38.51277316,37.98160507,37.37959928,37.26258827,38.38897585,39.89032645,41.02670021,42.1713154,42.33346178,42.20729985,39.65363195,41.91330517,40.67883098,40.98427487,37.41886165,35.34927067,36.57401514,37.09881457,38.01922195,39.05555149,39.75325909,40.17397721,40.60934864,41.03867628,41.51299986,40.28913779,38.62441049,39.50274435,39.47790974,40.38384461,41.03245023,42.27708802,42.89524314,42.66924505,41.65830575,40.03846427,39.62295348,40.51581688,42.3734176,41.10490365,39.06709207,34.67032163,26.94585702,28.49858562,29.51274054,30.89650233,30.84836018,30.96898348,31.08743139,32.15058228,33.33743623,34.52437261,35.69626894,36.29359663,36.59569215,36.87529182,37.27368622,37.00888391,36.34050355,36.23859883,36.34355869,35.95646824,34.57786268,33.656224,33.07725033,32.05986215,30.36509399,16.91464485,19.4144803,21.35025016,22.3853207,23.20875091,23.29431135,23.61338423,24.14479037,25.15051987,24.85190623,24.30431284,24.26939387,24.44887045,24.41608589,24.40845583,25.39588782,25.74762207,24.19038219,21.84035285,20.15940957,19.67789086,18.90091473,17.72631273,17.43016525,17.06037617,17.28386257,16.17113853,15.09919942,13.89644226
winter_wheat,18.98251539,16.84968941,15.82450794,15.95791757,16.06250035,16.17698591,16.20383729,16.31277358,16.56670935,16.73601951,17.21414758,17.68310985,17.86055068,17.66798318,17.76807136,17.60670135,18.00447082,17.98585355,18.39382829,18.55075519,18.77790619,18.80944929,19.15105868,19.59420012,20.22525331,20.56545115,20.76796282,20.25279678,21.45181702,23.65309145,26.37019499,28.0071919,28.64492088,29.71286718,29.84749872,29.94082496,28.501682,27.35493978,27.16021377,29.47651977,32.27107314,34.68228495,36.1347908,36.52781561,34.94357179,30.6347014,29.49134287,26.56118225,26.77563637,23.53198862,29.27543019,32.29137172,34.01509483,35.11070035,35.83442134,36.25029046,37.02383276,37.91372632,38.32753847,37.93555959,35.35809879,30.55576518,29.19932696,30.57597652,31.93477461,33.95677111,36.71020889,39.73635531,41.06602877,40.89578238,39.19015614,38.69673181,39.06021597,39.50933146,36.04094055,31.00782634,24.36960211,25.71079793,28.44031934,30.30443398,31.93315445,32.06480387,32.27106431,32.44228478,33.14053479,33.99104279,34.83278838,36.33377116,37.21306423,37.92823246,37.74870081,37.65465945,36.90467561,36.44596941,35.26510505,34.27496272,32.76040116,31.50991153,30.10056476,28.806055,26.93991784,23.63344719,16.83686078,18.21322941,19.2878065,20.06447488,20.64078513,21.3933004,22.27582715,22.70650869,22.39881374,21.65342705,21.38806057,21.78113222,21.71622636,21.73352179,21.78648476,22.61999794,22.8093274,21.91700906,19.94347866,18.45236411,17.84043527,17.47716812,16.45662208,15.88116373,15.12517796,14.84165428,13.35134311,11.82566318,10.57451561
soybean,17.07967144,15.40163191,14.33445685,14.02112718,13.77643566,13.69489409,13.74775298,14.11337455,14.80512307,15.54638054,16.49717678,17.27891805,17.57546533,17.31234487,17.30378637,17.10236242,17.17315871,16.77666071,16.61058528,16.4704845,16.30837464,15.80224146,15.20466264,14.53313854,14.80119284,16.9659062,20.83020894,24.20714564,27.77452871,30.13375372,32.0110731,31.65454915,32.02381534,33.4386118,35.27161619,36.20515941,35.87275532,35.37063542,35.43854731,36.74994076,38.64092768,40.32334012,41.72037468,41.81341409,41.24730931,38.55942925,37.82661615,37.33196376,37.53938557,36.24919354,32.62788567,34.00692909,35.11160388,36.34239061,38.0416896,39.38407843,40.39788468,41.45223278,41.53118593,41.3966086,40.22490538,38.82176039,33.57421577,33.56263746,34.15640046,34.34157223,35.36833716,36.18643782,36.33354833,35.70111361,33.8854982,33.39952572,34.34113288,36.38141878,35.3303006,32.75461162,28.62032583,16.64062354,17.48294782,18.2918073,19.13283393,19.47425652,19.56444369,19.79301316,20.36080051,21.17197852,21.83899149,22.66808584,23.10931642,23.46094729,23.40694423,23.50862754,23.14208328,23.02953499,22.81642254,22.9486513,22.64062233,22.20563827,21.30616121,20.75799096,19.81120534,18.86750217,6.391445228,7.732942024,8.897304931,10.01887638,10.9542825,10.85203287,10.62165774,10.99153222,11.97805534,12.31613634,12.13591476,12.73105681,13.2498936,13.24519747,12.62564423,12.81035079,13.07995787,12.97812538,12.02676421,11.0351036,10.27408854,9.603404508,8.932904259,8.30978867,7.971779633,7.724139991,7.182463946,7.2671633,8.033368914
soybean,17.47668186,15.48785978,14.32178396,14.13697668,13.8563424,13.65306757,13.42159846,13.64244557,14.50958866,15.56325777,16.85631971,17.69281717,17.96716316,17.48351712,17.12512027,16.60331646,16.41938992,15.79497671,15.39928675,15.01178316,14.71244356,13.93764741,13.05801601,12.01549309,11.86122576,13.71149164,19.45734862,25.30228392,32.10239865,36.61606553,40.98591093,41.87042973,42.2647353,43.67604598,45.85110605,47.33979396,46.5133356,44.9560762,44.3925033,46.19463744,49.34275137,51.82647239,53.44987609,53.88464092,53.54418796,49.31045626,47.69151103,44.55001287,44.33989385,42.08655225,38.33615449,42.01243584,43.92930347,45.13972788,46.34741457,47.78898655,49.7414733,51.13945247,51.50050947,51.37816167,49.60455089,46.77969133,34.9463604,36.12027875,36.82760944,37.56906204,38.81696024,40.73137585,41.33851015,41.08458381,38.86814857,38.09690091,38.67580664,40.12739862,38.09097186,34.06633353,28.47875357,12.66792686,14.07394477,15.41252155,16.56659132,16.86898591,17.55060921,18.40217861,19.48901781,20.31803603,21.11782689,22.02887087,22.61966041,23.10098253,23.14450489,23.42218419,23.23414654,23.19767143,22.49894789,21.83573107,21.16943243,20.69736098,19.87858536,19.07399291,18.13780463,16.85883209,4.491391424,5.728601991,6.554564731,7.620578641,8.640257095,8.841625771,8.395520085,8.340844013,8.979133767,9.340833808,9.347673149,9.962691138,10.67398002,11.01144695,10.86005017,11.13712298,11.36013221,11.00630551,10.19633409,9.481585379,8.987624445,8.538192265,7.990192981,7.814873547,7.755448937,7.570392769,6.762647254,6.016597406,5.856160214
corn,19.68282416,17.8560107,16.71261866,16.4571946,16.04327491,15.62639084,15.17732816,15.03071193,15.41856888,16.12596877,17.20065573,17.96710314,17.8969201,16.96404787,15.98555345,14.915448,14.36119261,13.44646694,12.76624891,12.11341035,11.72701243,11.17043725,10.57313539,9.878596836,9.641187214,10.23689958,13.98087934,18.8785278,26.77173755,34.77074737,43.21489504,47.27199503,48.44172125,49.86425522,51.8964854,53.70559105,52.74115878,50.42176546,49.1400566,50.2176548,53.74099177,56.70994249,58.62725105,58.80928902,58.44003598,52.83492064,49.53694906,45.98980128,45.74133848,44.81615116,40.95868369,44.33728714,46.28132049,47.58087095,48.92933754,50.47252228,52.22082889,53.84180635,54.31445502,54.63428136,52.16317867,48.2869844,37.21462439,38.13102054,38.83365875,40.10277154,42.37746137,44.59006034,44.98427378,44.17310363,41.66426337,40.33254631,40.87367061,42.89508377,41.02976008,36.82270144,30.61247937,12.76867722,14.19966837,15.63763277,17.25680233,18.23789341,18.71308324,19.27104962,19.65476602,20.54283491,21.44595612,22.92193807,23.84020296,24.44199963,24.86935689,25.33837536,24.98655614,24.48434279,23.83270464,23.59488834,23.2617193,22.94717647,21.98854653,20.74119847,19.26490128,17.60895835,2.912741919,4.635243139,5.833556586,6.712103129,7.199970431,7.64184681,8.463590035,8.923700725,9.194944334,8.450328556,8.190166531,8.887470396,10.12244914,10.26026041,9.853162846,9.89812825,10.58005368,9.97889885,8.769643301,7.526500875,7.323250871,7.689404396,8.147641508,7.922160767,7.261807348,6.489656557,6.276352894,6.275861503,6.478441861
cotton,19.22179123,17.73042135,16.89713025,16.69750709,16.72052507,16.49506985,16.27769265,15.8314693,15.73120148,15.64489297,15.99431972,16.39145568,16.23277376,15.76775203,15.47321787,15.4230979,15.5206519,15.15987859,14.83270186,14.50116128,14.50197456,14.31635214,14.41537657,14.28028052,14.34084901,14.81815059,16.58397586,18.73989933,22.64645279,26.36435675,29.48278813,29.27194489,29.82782283,30.95522896,33.08651764,33.5334341,32.62764019,31.67131132,31.55375162,33.38150874,35.57580366,37.37608486,38.58622947,38.78560948,37.92955429,34.46852176,30.52339242,28.9188341,27.70930795,29.79586284,30.95137664,33.15944692,34.1950612,35.47930403,36.48553787,37.34156655,38.23344697,39.10245904,39.40099772,39.65275543,38.62807393,36.10926949,31.6496743,32.91848683,33.53092423,34.77621742,36.34255669,37.97481191,38.2932223,37.88866511,35.76659759,34.38708131,34.77392284,36.71869976,35.81593807,32.74331297,27.81634612,21.56947585,23.4166124,24.94603444,26.33749319,26.56210366,26.05881427,25.91403257,26.50728743,27.43048647,27.96044714,28.4202305,28.82393342,29.668858,29.83795666,29.72582742,29.3633026,29.3685147,29.29245975,29.10636012,28.55918013,28.17371769,26.89664067,25.77240559,24.30533449,22.79831773,13.91628982,16.43000821,18.14437405,19.25870754,19.71203133,19.95285244,20.14510075,20.48746808,20.42889608,19.44894605,18.58749453,19.58275008,20.46161606,20.71833462,19.58471285,19.9178886,20.56666848,20.02728033,18.53299222,16.87916543,16.05164828,15.29585452,14.64769019,14.64886641,14.53513467,15.08807143,14.83744152,13.20963526,10.78636687
corn,20.12293539,17.99755638,17.02943854,17.02078215,16.79839128,16.57280948,16.23202552,16.10684942,16.13498373,16.09302643,16.27378367,16.38260503,16.04189816,15.26956933,14.66674596,14.02736363,13.83013095,13.25049428,12.9877172,12.56865355,12.36526406,11.91279529,11.71856513,11.48704674,11.55870813,11.89348454,12.98968332,14.49389919,18.23779818,23.27093029,28.23898503,31.72647802,33.45290586,35.09683583,35.32260338,35.11375313,33.1520141,31.46661511,31.12277269,33.38551406,36.30942829,38.435709,39.81896575,39.89403782,38.15333725,33.51306572,30.40583009,28.75756249,28.53462945,28.60199304,26.32312283,29.0077314,30.90840351,32.74023818,34.63597131,35.96739911,36.75691291,37.07269858,37.05949533,36.82506199,34.85519816,30.95603595,23.58011085,25.01198525,26.37766385,27.76891409,29.36912235,31.38470592,32.52451099,32.59926218,31.15127277,30.53980642,30.72805173,31.1930388,28.80268928,25.00861255,19.98050516,12.30651344,13.85808249,15.17331076,16.39817062,16.83622633,17.05212294,17.2579959,17.88548962,18.61000012,19.53301094,20.35063283,20.80619658,20.91391558,21.06542906,21.40243393,21.09292311,20.68568757,20.03054013,19.69569593,18.96610895,18.2046591,17.55874179,17.06366749,15.90065381,14.0548431,5.785374016,6.629639005,7.356519517,8.433091059,9.507266696,9.71570496,9.650227983,9.463274186,9.588479237,9.117964291,8.893637903,9.597243489,10.32076585,9.940577356,9.313252063,9.61714732,10.64907694,10.55948065,9.251433798,8.342320429,8.384127549,8.664764945,8.144888284,7.460024979,6.733431364,6.70187264,6.4800311,6.344331776,6.042173584
soybean,17.42084134,15.70588977,14.87781652,14.5394738,14.23489372,13.83666264,13.44054011,13.1900002,13.24635842,13.39604387,13.81970708,14.07627438,13.73601886,12.81493273,11.98101492,11.21488587,10.89224266,10.32523975,9.910230553,9.441468015,9.158437158,8.784232235,8.547524685,8.265631581,8.263514954,8.585901908,10.9035802,14.49895544,22.02846237,31.1764273,40.31477384,46.65620092,49.64811625,51.92960232,52.34180173,52.50461004,49.9106165,47.20053823,46.07240612,48.85613846,53.13815125,56.41130702,58.4437662,58.59802025,56.70059226,50.30580085,46.15882533,42.5621522,42.02355104,40.26646453,38.37002073,43.08853891,45.3769796,47.22836406,48.88770601,50.69580008,51.75124497,52.41750125,52.75232106,53.16003465,50.39250788,45.11586494,33.87936954,35.16803485,36.69355378,38.48682433,41.05680179,43.7090386,45.17094225,45.14436784,43.28058228,42.13421841,42.23005975,42.8767647,39.84469411,34.86286262,28.15530174,13.15386922,15.16401652,17.01196494,18.59489036,19.21771219,19.67636677,20.21307588,21.03227478,21.90570459,23.09746674,24.38300059,24.7497933,24.62924524,24.64581225,25.24017666,25.4740906,25.09203849,24.49147877,23.86408398,23.00152397,21.90809645,20.61292021,19.38210609,17.81838298,15.96015076,4.983620572,6.134849844,6.62693926,7.308394246,8.021172597,8.477295181,8.918036061,9.548111176,9.829607459,9.339040513,8.72524874,9.083496872,9.661873533,9.794171229,9.651233179,10.43240364,11.23579569,10.99526624,9.785988994,8.920764723,8.631259515,8.520727115,8.142504246,7.76934364,7.319168188,7.249754051,7.068137532,6.232435808,5.305652613
cotton,20.5850023,18.23403829,17.26337223,17.39085455,17.45383266,17.47922884,17.41604059,17.38234382,17.51500581,17.57773812,18.12474063,18.79812659,19.24359365,19.36886857,19.91266011,20.25209569,21.01864976,20.51539402,20.6708812,20.66144306,21.38170442,21.41211,21.60162874,21.63703314,22.00737774,22.89529235,24.80519246,26.89485696,30.44226452,33.27933566,35.49918236,34.8319273,35.25606644,36.60317872,38.71288372,39.41908838,38.90721163,38.34946042,38.47450685,39.69834328,41.32307834,42.61619154,43.75477984,43.9850049,43.87017857,41.49720672,40.17463017,38.79967194,38.72656276,39.58549847,36.65219512,37.67446212,38.8676264,40.48537479,42.37995248,43.51346593,43.96021564,44.42368451,44.57959709,45.53468427,45.42725139,44.48619814,41.76887676,41.95143829,42.70693531,43.81565374,45.01197575,46.28753989,45.95759259,44.88258623,42.11329001,40.67306074,41.4556416,44.12164998,43.53273854,41.3337563,37.42240125,30.8195006,32.06352042,32.92502252,33.78058758,33.68616471,33.53945697,33.69607173,34.20660741,34.77004347,35.40397236,36.20594089,36.48615966,36.34157336,36.52120721,37.17634273,37.52054682,37.36365798,37.11672074,36.93042233,36.47819551,35.60844259,34.99683957,34.71662585,34.48605754,33.32939224,18.73372262,22.02349765,24.93187369,27.2778572,28.52139781,29.36491689,30.08501138,30.42229086,30.30000818,29.24858802,28.79582328,28.88085673,28.24787055,26.99680045,26.11596702,27.026607,28.22807256,27.76606297,26.14666235,24.75137258,24.2555167,23.98064207,23.14459054,23.64440938,24.06943699,24.44935042,23.00202626,20.79300589,19.05448764
cotton,21.89302476,20.31464309,19.38071983,19.7565418,19.97665544,20.08058592,20.11956203,20.21247707,20.67354088,21.19040995,22.19877532,23.16799925,23.52979562,23.34340752,23.41669953,23.23488455,23.64393723,23.46114792,23.67340194,23.5591194,23.5939284,23.33369968,23.44890088,23.57073913,24.04477596,24.38183302,25.68858776,26.65264838,30.71786077,35.49663937,40.52389059,43.17778529,44.08803169,45.3716616,45.20870091,44.94255346,42.50016551,40.33743877,39.76296709,42.67799441,46.34880003,49.14707309,50.71562334,50.9371155,49.05187367,43.63619962,41.65337797,38.54620364,38.01881796,35.4939718,37.93601549,42.43671873,44.39401056,45.82442429,47.28360884,48.89909198,50.03259272,50.86127014,51.21114359,50.99078099,47.27797598,41.04153125,37.61593026,39.21511385,40.92730522,43.12275184,46.29734585,49.20456038,50.47168335,49.8794051,47.7938358,46.98261225,47.46937416,48.05981766,44.3015853,38.49754101,30.79845041,30.28528769,33.50955775,36.21695731,38.02507659,38.16674864,37.7137669,37.48829784,38.19328864,39.37315716,40.8720442,42.31766348,42.68610597,42.56135866,42.01660855,41.8928099,41.84026334,41.91898376,41.5975141,40.9372844,39.63079648,38.16690206,36.12287696,34.64106426,32.50818114,28.989415,22.10887787,25.79014506,29.04088126,31.22222767,31.52010666,32.36769181,33.45475419,33.97171633,32.83570043,30.96251143,29.76817051,29.56833125,28.97687399,28.02700525,27.75177969,28.84218713,30.40861617,29.77901643,28.01541612,26.44490278,26.57247913,26.16537904,24.75509371,24.2566728,23.69862714,24.08933391,22.46867572,20.90862688,19.39911622
soybean,17.58565916,16.04432435,15.00384307,14.72264191,14.45184969,14.39561935,14.34744043,14.57815503,15.13068328,15.86187622,16.94688683,17.64695423,17.73768817,17.07894434,16.61350849,16.03209403,15.93357072,15.48400716,15.18809185,14.81900327,14.56911922,14.0244798,13.46868654,12.80675774,12.94722059,14.60244824,18.83268752,22.84879069,28.0741861,32.18314892,36.3574619,37.69221968,38.37202367,39.64206512,40.99861545,41.91218283,40.81375687,39.55561962,39.52438403,41.80370066,45.23446386,47.72166517,49.44631341,49.63592802,48.40475965,43.67113836,43.00886583,40.97027696,41.35020326,38.70339625,37.98459753,41.58657747,43.30172439,44.57773636,46.29570722,48.10111446,49.22431814,50.4758316,51.07623281,51.32608226,48.48119079,44.21233052,34.2409269,34.96390845,36.16992202,37.72451276,39.89728894,42.32740258,43.24242098,42.62941167,40.15940701,39.21853808,39.38639093,40.68847948,38.25597309,34.28792052,28.24588046,16.43486822,18.19584064,19.47537658,20.90939633,21.35752132,21.95993955,22.36307343,22.93665626,23.55133483,24.38866844,25.41072246,25.88845697,26.10657056,26.38139761,26.86609913,26.59905406,26.20367084,25.40313344,24.93636767,23.82100587,22.89611566,21.88385897,21.19254036,20.36975227,18.6911306,5.970862762,7.910481379,9.742078864,10.90056373,11.02274816,10.87214513,11.13366609,11.89465006,12.94594214,12.84241381,12.31947767,12.35388653,12.82437747,13.06342599,12.83558541,13.35627106,13.50423812,12.9230835,11.48204128,10.89199328,10.88880228,10.8729561,9.989712252,9.257346857,8.497477926,8.502720653,8.057065702,7.742267793,7.255108046
corn,20.49741495,18.59228702,17.68760964,17.78177127,17.4698245,17.21462903,16.83602063,16.75192839,16.83007696,16.87493539,17.1526801,17.35907405,17.01366368,16.07534123,15.2266518,14.3775177,13.98320541,13.2948103,12.90526312,12.40662512,12.10837073,11.5887001,11.21815111,10.78230197,10.68540768,10.98599781,12.66964597,15.21403885,21.28337727,29.63325877,38.9632472,45.83639308,49.81126458,52.56660745,53.47611389,53.47887015,50.74675578,47.91396473,46.91324271,49.75018015,54.14948495,57.5664274,59.64414245,59.79549628,57.51933398,50.81603925,47.37358389,43.60625061,43.41910822,41.42645165,37.88007757,41.92112455,44.07767893,46.04657888,48.4641574,51.0558352,52.52076784,53.50169501,53.50397127,53.24528162,49.84231038,44.32668552,32.24995345,33.30723485,34.20739669,35.5016876,37.95991661,40.76482997,42.1812639,42.17950062,40.27484013,39.20227475,39.0800507,39.67137215,36.953317,31.87409441,25.32103485,10.06525327,11.5592756,13.36057505,14.97423434,15.77427614,16.38468992,17.01988698,17.55064014,18.07651807,19.08552742,20.41329615,21.6652132,22.31541133,22.32672021,22.06101984,21.69904319,21.44545985,20.88291934,20.16040408,19.36862566,18.51754475,17.3423291,16.15948761,14.79621106,12.99785229,2.763661379,3.979977013,4.569240543,5.045552436,5.48218591,5.776936932,6.094952798,6.494499391,6.677440468,6.536700728,6.400307565,6.458616492,6.773407837,6.631251724,6.56763908,6.786101719,7.153992663,7.470311072,7.336901021,7.118710778,6.717846303,6.239992465,5.729633775,5.997022473,6.382303934,6.08018737,4.735132683,3.122257237,2.526775535
soybean,18.16901591,16.54870211,15.64612841,15.64442556,15.61195774,15.52789314,15.36371768,15.24039948,15.37160475,15.36300919,15.89753943,16.51998513,16.95331494,17.0571963,17.53740262,17.88786599,18.59334967,18.61437453,19.0537145,19.25648774,19.99860065,20.33069718,21.03647385,21.47613266,22.29687864,22.8323427,23.30023296,23.17878103,23.97350455,24.86251522,26.24059483,26.85459207,26.74137989,27.30620023,27.67020424,28.59175647,28.57543337,28.14131088,27.9072016,28.39609807,29.53494264,30.64922853,31.58977127,31.90392211,32.17825584,30.52566756,31.12357334,30.23389761,29.86326308,28.58600808,27.40346201,28.50720528,29.23184789,29.99422379,30.59896834,31.19265446,31.93843873,32.85931457,32.87476547,32.91672032,31.92144222,31.14661593,34.83135924,34.58186677,35.01636148,35.69397004,36.74004595,37.37647021,36.45126443,35.07186985,33.28659782,32.81118253,33.72781696,35.66194616,35.35278577,33.81952705,30.57038934,35.51161934,35.8490594,36.43470025,37.40916945,37.08142735,36.19189187,35.62550648,35.63399163,36.27784684,37.28900929,38.53323539,38.50192634,38.13817469,38.02088441,38.59512663,38.49077683,38.23871555,37.76821538,37.97154024,37.63517604,37.33625884,37.15156874,37.0813004,36.47624296,35.11811133,29.00126589,33.80526433,37.05778121,39.25083386,40.43129606,40.91220537,40.86414047,39.82817847,38.49082754,36.89377782,36.24207997,36.51808954,35.71380346,33.84687797,32.46434611,32.83067815,33.61763991,33.79868646,33.00152743,32.19235357,31.56393937,30.52235406,29.38883444,29.29721747,28.94418418,29.40243745,27.54918859,26.66247362,26.42164371
winter_wheat,17.18003559,15.4247774,14.56012757,14.3343727,14.15702264,13.91636351,13.60402646,13.46240915,13.75425584,14.38252988,15.25807201,15.82579327,15.57842135,14.62093778,13.65364015,12.74516589,12.30293883,11.62595713,11.16557112,10.65563006,10.35671129,9.846238892,9.43728302,9.019420327,9.043532863,9.827110986,13.2626228,17.73644859,25.41564552,33.24918761,41.10076364,45.83122291,47.92247758,49.66793736,50.08475906,50.30919558,48.05803819,45.78471407,44.8873036,47.13371764,50.65075487,53.41751355,55.0848688,55.20711563,53.68819266,47.92938557,47.58852679,44.37086957,45.48147212,40.98375191,36.76967275,40.25712012,42.20726315,43.53044465,44.93647209,46.34381673,47.8530251,49.02343972,49.27810281,48.65127586,45.53828319,40.80629985,32.22052531,32.38152023,33.61124869,35.04664012,37.45922521,39.44486215,40.02265175,39.28479089,37.50113623,36.54666439,36.7574024,37.17347618,34.44391521,29.86062555,23.86949223,11.70422695,13.13368313,14.40112155,15.98506725,17.05186133,17.97346253,18.40102029,18.79685379,19.36410879,20.05772435,21.06692784,21.57049915,22.02981225,22.28477203,22.75569859,22.49514684,22.04920401,21.36572959,20.96457827,20.47210498,19.76410019,18.81683396,17.77011075,16.40148783,14.56524123,4.335126828,6.037422289,6.644573172,6.986941528,7.488591958,8.180312679,8.872097356,9.780075081,10.13590967,9.391425133,8.391019295,8.528764681,9.313134744,9.842356802,9.57686774,10.10950298,10.74349341,10.39554271,9.092592173,8.04176858,7.817933043,7.876544745,7.507654322,7.236942324,6.850625544,6.762994767,6.171683233,5.959779337,5.900512369
winter_wheat,19.01356181,17.24262769,16.36695075,16.30437433,16.37661899,16.41328694,16.39511088,16.28109129,16.46844349,16.45338353,16.81845844,17.1471899,17.26973242,17.13030108,17.25906103,17.24268571,17.66142581,17.6543163,17.92425522,18.0880474,18.30368386,18.39960328,18.89989869,19.49721255,20.19766978,20.27536543,19.87639857,18.6708137,19.11220463,20.69201299,23.02605587,24.15143832,24.69380154,25.59119908,25.83845213,25.87531054,24.46443921,23.38172673,23.25750781,25.38210117,28.00379597,30.06454329,31.24430919,31.63384951,30.41710849,26.94878292,22.81070692,20.96848679,19.7922557,21.40111337,23.90589583,27.54200995,29.82849883,31.37758347,32.4189074,33.44899232,33.73795954,34.42618368,34.03564778,34.04648224,31.92244929,28.29590337,26.52331583,28.53097463,30.0902637,31.87693481,34.31309097,37.08322194,38.55187254,38.5939581,36.71055509,35.78742606,35.95102968,36.53902849,33.72331193,29.13342771,23.41216763,29.58484458,32.72789434,34.92049438,36.79759872,37.07424662,36.87962409,36.54962937,37.27790876,38.24022144,38.99507516,39.8539666,40.00857035,40.15459438,39.80991682,39.92599336,39.60659921,39.31564725,38.66299003,38.21163102,37.13348924,35.98449539,33.91402057,32.38029436,30.08539673,26.80104464,22.67880569,25.1703372,28.34351573,31.06742341,32.6811232,33.93861457,35.56255831,35.9505923,34.91504055,32.60383967,31.52662631,31.0039298,30.19283282,29.35176453,30.03383727,30.79303461,30.97286619,29.84658831,28.82524643,27.72556335,27.48269433,26.89918002,25.37779681,23.96598845,22.50568651,22.46993925,21.67237434,20.37020272,19.59125413
cotton,19.83105853,17.94896561,16.93576025,16.9688339,16.91052119,16.79608257,16.6507825,16.55483779,16.73527519,17.05213751,17.7649949,18.43502038,18.69289547,18.42295453,18.41954148,18.09102006,18.30761916,17.96830674,18.04685457,17.7171496,17.76563792,17.46746595,17.68445163,17.80339075,18.42328066,18.60807887,19.87658039,20.85474089,24.0164092,27.63200971,32.10646454,34.8683364,35.24632777,35.98644002,36.12357804,36.71148937,35.4314127,33.43647111,32.66113432,34.0201781,37.28152598,39.76283413,41.34761412,41.44649549,40.88263412,36.79799872,35.01230781,32.30312272,32.08238279,30.65278337,31.63892203,35.47290719,36.81700272,37.48706737,38.66990543,40.61478438,41.80980765,42.18927808,41.64605023,41.40240263,38.78185112,34.75540844,32.66077842,33.80342926,35.38036185,37.35200711,40.60975496,42.98643791,43.42237963,42.78456669,40.87280818,39.65404017,39.90039496,40.44009131,37.64540416,32.8568241,26.80298453,27.10097261,29.25865173,30.92570006,32.25179711,32.30990324,31.94546977,32.15013711,33.52538096,34.92340858,36.28333965,37.35151934,37.58845417,37.3290318,37.01742892,37.1083681,36.86910984,36.42937716,36.06005469,35.69426059,34.8753932,33.67052676,32.0726874,30.74823281,28.57000239,25.59877611,18.13202313,20.39010275,22.79956936,25.32867288,27.63944902,28.93314642,29.64655238,29.88597823,29.85362143,27.84976074,25.84074249,25.41072307,25.6493138,25.19975439,24.56821668,24.83278801,25.81919217,25.74186481,25.07544871,24.19889585,24.11275594,23.79232956,23.16433321,22.28246759,21.2950372,21.01365282,19.96823011,18.23222564,16.79783475
soybean,24.62310993,22.79491403,21.77509598,22.15864818,22.42437258,22.78463666,22.97599578,23.25369591,23.79762702,24.21190566,25.17826035,26.11922327,26.65758991,26.54099237,26.80437599,26.68533903,27.3223968,27.17757523,27.64598972,27.5483912,27.85689354,27.69422831,28.20434507,28.53350098,29.36508382,29.63625367,29.81241013,28.7005072,29.25805167,30.7833885,33.72912447,35.49891658,35.75469289,36.56817558,36.70979398,37.38646455,36.22329836,34.77065671,34.28240976,36.16785106,39.30411011,41.70787859,43.42796671,43.74332487,43.12329228,39.20933474,37.69553397,35.58741127,34.38588326,32.84320939,35.32156173,38.82810134,40.96138499,42.14697762,43.24725339,43.96973948,45.18389947,46.13028637,46.10570357,45.63839489,42.98585177,38.84848475,41.06943536,42.21930652,43.87963754,45.70276856,48.21392502,50.62940108,50.96256843,50.2806389,48.01614047,47.36347084,47.78418782,48.78782747,45.52441293,40.82125932,33.85688395,47.18178092,50.13089958,52.03606402,53.56137623,53.14482498,52.23920836,52.03175914,52.47036687,53.31954898,54.30249344,56.04765853,56.43721214,56.38634167,55.98389461,56.45598918,56.04232989,55.6224839,54.56041585,53.98693585,52.83339011,51.67996922,50.00256292,48.53992262,45.69996178,41.32756565,41.18998619,47.26829509,52.27621343,55.36821677,55.91746753,56.42488223,57.58912689,57.68801591,55.93825026,52.97152527,51.96485165,52.16783141,51.15022097,49.7658235,49.59388538,51.04954698,52.55862566,51.83080119,50.42643752,48.28484338,47.43947165,46.01758723,44.12547742,43.89894173,42.90773947,42.68347774,39.33522554,35.75711522,33.41158359
